employee_id,age,salary,tenure_years,performance_score,projects_completed,satisfaction_rating,department,region,employment_status,education_level,job_level,gender,hire_date,phone_extension
EMP01040,40.0,28360.81,3.25,77.84,10.0,,HR,West,Active,Bachelor,Manager,Male,2020-06-04,7890
EMP01435,53.0,69908.16,6.95,78.66,5.0,5.0,Finance,South,Active,High School,Senior,Male,2009-06-13,5887
EMP01216,45.6,42154.78,5.41,54.97,4.0,3.0,Engineering,East,Pending,Bachelor,Lead,Female,2010-02-12,5770
EMP01556,33.9,55459.26,4.54,65.71,8.0,4.0,Operations,West,Active,Bachelor,Lead,Male,2022-05-13,2832
EMP01567,21.0,70751.45,2.36,79.95,5.0,5.0,Sales,Central,Active,Bachelor,Lead,Male,2010-03-17,9637
EMP01763,63.6,53103.82,0.45,59.83,,2.0,Engineering,East,Active,Master,Mid,Non-binary,2005-09-21,7644
EMP01475,54.4,87378.22,13.09,57.26,3.0,3.0,Finance,North,Inactive,Bachelor,,Female,2020-02-20,2445
EMP01457,36.9,139343.65,10.85,79.5,4.0,2.0,Finance,West,Active,Bachelor,Manager,Male,2017-08-13,1103
EMP01812,33.6,57160.73,4.58,86.24,5.0,3.0,Finance,East,Active,Master,Mid,Female,2011-09-07,1040
EMP01261,28.7,,,96.11,3.0,3.0,HR,West,Active,Bachelor,Senior,Male,2021-07-18,4986
EMP01817,40.7,70874.62,4.25,60.1,4.0,3.0,HR,East,Active,Bachelor,Mid,Female,2016-11-22,1127
EMP01036,25.8,81822.94,13.35,72.68,7.0,2.0,Sales,North,Inactive,Master,Senior,Female,2016-05-27,6072
EMP01828,32.8,136725.18,9.88,95.85,5.0,2.0,Operations,North,Pending,Associate,Mid,Male,2011-05-05,5732
EMP01912,40.2,63188.17,5.39,50.38,7.0,5.0,Engineering,West,Terminated,Bachelor,Lead,Female,2014-03-21,5895
EMP01310,36.0,102813.27,,49.96,6.0,4.0,Engineering,West,On Leave,Master,Mid,Female,2007-11-08,4474
EMP01277,40.0,,3.24,92.82,5.0,3.0,Operations,East,Active,Bachelor,Junior,Male,2016-02-04,1512
EMP01637,46.2,60493.9,1.36,72.23,4.0,,Legal,Central,Inactive,Bachelor,Lead,Female,2015-06-02,7535
EMP01655,63.7,40419.59,7.29,85.82,10.0,5.0,Sales,West,Active,Bachelor,Lead,Male,2010-09-12,9643
EMP01623,56.8,52585.67,4.64,86.71,2.0,4.0,HR,South,Inactive,Bachelor,Lead,Female,2007-05-14,8456
EMP01836,40.3,46349.83,0.07,67.47,5.0,3.0,Operations,West,Inactive,Bachelor,Senior,Male,2009-07-27,9974
EMP01845,39.7,70757.42,0.33,74.13,2.0,,Finance,South,Inactive,Bachelor,Mid,,2008-08-27,8333
EMP01394,56.3,91355.88,2.75,65.97,7.0,4.0,Finance,North,Active,Master,Mid,Male,2012-03-19,3509
EMP01967,31.2,60667.84,32.93,63.34,8.0,1.0,HR,Central,Terminated,Bachelor,Manager,Female,2016-03-19,7771
EMP01108,39.7,118059.16,2.27,85.55,7.0,5.0,Marketing,Central,Active,Master,Junior,Male,2022-05-12,1620
EMP01974,31.5,70209.48,13.96,60.46,5.0,5.0,Sales,East,Active,Bachelor,Mid,Male,,1781
EMP01525,30.4,,1.62,60.13,9.0,1.0,Marketing,West,Active,Bachelor,Junior,Female,2023-07-03,1519
EMP01785,43.6,48528.74,3.76,,6.0,4.0,Product,West,Active,Bachelor,Senior,Male,2020-08-15,3049
EMP01048,48.6,86329.09,2.16,95.18,,3.0,Engineering,North,Active,Bachelor,Mid,Female,2011-03-08,4792
EMP01204,48.5,63580.59,2.8,81.83,5.0,2.0,,North,Inactive,Master,Junior,Male,2009-09-16,7933
EMP01954,52.4,41112.43,2.41,69.87,4.0,3.0,Engineering,West,Active,Bachelor,Junior,Male,2008-10-07,9097
EMP01632,53.3,49981.43,5.98,35.92,6.0,4.0,Engineering,South,Active,Master,Junior,Male,2008-03-07,3241
EMP01022,35.7,111779.23,5.27,94.75,5.0,3.0,HR,Central,Active,Master,,Male,2007-01-23,1821
EMP01403,38.1,,10.97,21.68,4.0,4.0,Sales,Central,Active,Bachelor,Junior,,2018-11-14,8179
EMP01084,32.8,33417.17,0.43,70.68,10.0,3.0,Finance,Central,Active,Bachelor,Senior,Male,2021-10-04,6366
EMP01131,22.5,77244.83,1.63,82.83,6.0,2.0,Sales,,Active,Bachelor,,Male,2006-04-25,9807
EMP01416,30.5,79887.72,0.29,96.74,5.0,5.0,Operations,South,Inactive,Associate,Manager,Male,2013-02-22,5445
EMP01924,31.0,87157.43,0.06,71.49,6.0,2.0,Finance,Central,,PhD,Junior,Female,2005-05-26,2304
EMP01842,44.7,,0.22,43.12,6.0,4.0,Engineering,Central,Terminated,PhD,Mid,Male,2015-01-11,2601
EMP01742,25.2,73197.97,9.02,88.12,5.0,3.0,Legal,West,Active,Bachelor,Lead,Male,2005-05-11,6507
EMP01698,25.5,91358.19,5.02,89.37,3.0,4.0,Marketing,South,Active,Bachelor,Mid,Male,2014-10-04,9835
EMP01287,36.5,32769.96,3.09,63.79,6.0,4.0,Engineering,South,Active,Associate,Manager,Male,2015-10-16,5158
EMP01037,24.0,60815.63,4.76,,5.0,3.0,Engineering,North,Inactive,PhD,Mid,Female,2022-08-22,2454
EMP01034,27.4,32430.04,6.19,69.64,6.0,4.0,Product,Central,Active,Master,Mid,Female,2017-07-11,4995
EMP01543,43.3,40108.69,2.94,85.51,13.0,3.0,Sales,North,Active,High School,Senior,Female,2022-10-19,2509
EMP01517,43.0,45491.82,12.29,83.94,8.0,4.0,Sales,Central,Active,Bachelor,Senior,Male,2006-10-06,1500
EMP01924,31.0,87157.43,0.06,71.49,6.0,2.0,Finance,Central,,PhD,Junior,Female,2005-05-26,2304
EMP01020,23.9,160982.9,3.6,61.88,8.0,4.0,Engineering,South,Active,Bachelor,Senior,Female,2022-12-06,3420
EMP01955,37.2,51148.53,6.47,90.11,2.0,4.0,HR,Central,Active,Associate,Senior,Female,2009-12-08,6149
EMP01220,38.8,47371.66,4.95,86.2,4.0,5.0,HR,Central,Active,High School,Lead,,2010-04-20,4114
EMP01030,43.1,93312.28,14.67,54.12,7.0,3.0,HR,East,Active,Master,Director,Prefer not to say,2011-02-19,1953
EMP01580,49.4,43871.18,3.31,71.06,10.0,3.0,HR,West,Active,,Mid,Female,2023-08-18,2012
EMP01482,28.4,,0.71,72.7,9.0,5.0,Marketing,East,Active,Master,Mid,Female,2013-07-09,7609
EMP01932,56.8,130915.52,1.88,77.01,3.0,,Product,Central,Active,Master,Mid,Male,2023-10-27,3645
EMP01357,37.8,52363.48,2.54,61.03,11.0,4.0,Finance,North,Inactive,,Mid,Female,2012-10-03,1290
EMP01662,32.5,109419.58,2.72,81.34,6.0,4.0,HR,,On Leave,High School,Mid,Male,2020-08-12,8005
EMP01225,,181075.98,16.22,50.22,4.0,4.0,Sales,Central,Active,Master,Mid,Female,2009-05-26,9948
EMP01760,45.0,41808.83,6.07,72.9,7.0,2.0,HR,Central,Active,Bachelor,Director,Female,2014-01-26,7362
EMP01093,31.0,89611.48,1.15,96.56,6.0,5.0,Marketing,Central,Active,Bachelor,Mid,Male,2013-12-04,6877
EMP01152,41.5,30944.44,0.49,74.55,3.0,5.0,Product,South,Pending,Bachelor,Mid,Non-binary,2016-12-15,9883
EMP01915,37.0,73653.14,5.45,52.52,5.0,3.0,,South,Active,Bachelor,Mid,Male,2019-07-08,9141
EMP01318,34.9,84325.06,10.65,67.93,4.0,1.0,Operations,Central,Active,Bachelor,Mid,Female,2016-01-06,9611
EMP01017,32.9,42662.01,4.53,79.72,8.0,2.0,Product,South,Active,High School,Junior,Male,2011-12-26,1952
EMP01804,33.4,41826.73,2.01,80.16,9.0,5.0,Marketing,East,Active,High School,Senior,Male,2023-11-08,2064
EMP01746,30.7,65556.84,3.99,50.0,5.0,4.0,Finance,North,Pending,,Mid,Male,2009-04-14,4667
EMP01523,31.4,55881.09,,60.33,4.0,,Legal,East,Active,Bachelor,Lead,Female,2020-09-21,2984
EMP01280,34.1,93783.35,4.15,73.81,8.0,5.0,Finance,Central,Terminated,Master,Mid,Female,2008-12-15,7088
EMP01584,60.7,181674.96,5.26,74.38,4.0,3.0,Marketing,North,Active,High School,,Female,2022-11-07,5203
EMP01765,49.5,157460.12,2.33,68.86,2.0,5.0,Engineering,Central,Pending,Bachelor,Senior,Male,2018-04-22,5350
EMP01605,42.1,86333.35,0.23,59.19,5.0,3.0,Sales,North,Active,Master,Mid,Male,2005-12-25,6266
EMP01933,23.5,105463.19,0.97,41.68,4.0,3.0,Operations,Central,On Leave,Master,Mid,Male,2021-03-08,8116
EMP01350,35.9,41833.93,2.05,77.35,5.0,4.0,Sales,West,Active,Master,Lead,Male,2018-01-27,6919
EMP01928,41.8,83869.2,9.88,87.81,4.0,3.0,Marketing,West,Active,Master,Manager,Female,2009-02-22,9989
EMP01375,59.5,44627.06,1.11,82.9,4.0,3.0,Product,North,Active,Bachelor,Lead,Male,2017-01-17,7462
EMP01401,22.1,73146.73,0.21,78.11,4.0,4.0,Engineering,East,Active,Bachelor,Mid,Male,2014-06-22,8026
EMP01705,,89391.45,,90.37,5.0,,Product,South,Active,Bachelor,Senior,Female,2006-05-10,5398
EMP01258,30.9,80245.53,1.02,95.9,4.0,3.0,Engineering,North,Active,Bachelor,Senior,Female,2009-12-13,6174
EMP01020,56.5,140646.64,,76.79,1.0,5.0,Engineering,South,Active,Bachelor,Junior,Female,2006-07-24,1057
EMP01852,32.4,65058.52,16.1,82.75,6.0,4.0,HR,South,Active,Bachelor,Junior,Male,2017-05-16,5638
EMP01073,37.6,51645.81,3.2,91.53,9.0,5.0,Engineering,North,Active,Bachelor,Senior,Male,2021-04-16,3149
EMP01196,41.9,141467.07,6.27,71.22,7.0,4.0,Operations,East,Active,Bachelor,Lead,Female,2021-07-21,5764
EMP01484,40.0,39792.74,1.41,83.1,6.0,4.0,Operations,West,Active,Bachelor,Mid,Female,2014-12-02,9153
EMP01856,32.3,122311.6,2.23,71.8,13.0,3.0,Sales,West,Active,Master,Mid,Male,2013-10-13,9594
EMP01138,34.8,43844.4,3.12,84.11,,,Engineering,Central,Active,Bachelor,Mid,Female,2022-06-11,8371
EMP01495,53.2,81726.46,3.51,30.2,5.0,4.0,Engineering,Central,Active,Bachelor,Mid,Male,2021-04-03,3843
EMP01773,44.3,40695.38,1.02,58.21,7.0,4.0,Engineering,East,Inactive,Bachelor,Manager,Non-binary,2010-01-23,2506
EMP01551,38.9,165540.99,1.12,68.9,8.0,1.0,Marketing,West,Pending,Bachelor,Lead,Male,2017-09-01,3411
EMP01463,31.0,147016.26,2.69,71.21,3.0,3.0,Legal,West,Inactive,Bachelor,Lead,Male,2012-09-11,1363
EMP01202,43.6,146294.8,7.84,88.84,4.0,3.0,Engineering,South,Active,PhD,,Female,2012-06-13,1493
EMP01313,46.3,66667.95,10.92,92.03,6.0,4.0,HR,East,Active,Bachelor,Manager,Female,2011-11-18,6045
EMP01291,35.9,73710.74,2.55,49.32,4.0,3.0,Sales,South,Active,Master,Senior,Male,2014-08-21,7678
EMP01961,44.4,154515.72,7.37,84.68,7.0,4.0,,Central,On Leave,PhD,Lead,,2014-03-21,9791
EMP01190,22.9,150574.04,5.14,92.37,5.0,5.0,HR,North,Inactive,PhD,Lead,Female,2014-12-18,5715
EMP01764,37.0,67298.23,,59.35,4.0,2.0,Engineering,West,Active,Master,Manager,Male,2022-03-25,8394
EMP01113,38.6,61056.46,3.29,78.37,6.0,4.0,Engineering,West,Active,Master,Senior,Non-binary,2008-04-25,8303
EMP01950,40.4,61809.4,1.4,82.81,8.0,4.0,Engineering,Central,Active,PhD,Junior,Female,2017-01-17,9342
EMP01184,42.8,,0.35,70.49,6.0,3.0,Engineering,East,Inactive,Bachelor,Lead,Male,2012-01-11,5702
EMP01153,31.2,54219.02,3.96,43.5,7.0,5.0,Engineering,East,Terminated,Bachelor,Mid,Prefer not to say,2006-04-10,3572
EMP01825,33.5,63661.93,1.71,62.17,3.0,5.0,Product,South,Active,Bachelor,Mid,Female,2014-02-07,6687
EMP01326,25.9,43973.31,1.04,61.82,5.0,3.0,engineering,North,Active,Bachelor,Senior,Female,2011-01-20,1466
EMP01704,23.9,47932.58,5.91,90.23,4.0,3.0,Marketing,West,Pending,Master,Director,Male,2020-04-03,3159
EMP01045,23.2,91485.05,2.34,39.18,7.0,,Engineering,Central,Active,Bachelor,Lead,Male,2010-02-03,2341
EMP01445,25.0,,0.62,90.25,8.0,4.0,Product,East,Active,Associate,Senior,Female,2017-04-13,6282
EMP01788,42.6,41054.37,2.77,87.97,6.0,3.0,Finance,Central,Active,Master,Senior,Female,2023-10-07,4912
EMP01007,53.8,95659.03,4.78,78.34,7.0,3.0,Engineering,West,Pending,Master,Junior,Female,2018-08-20,8414
EMP01251,25.4,30524.15,0.95,81.09,4.0,5.0,Operations,North,Active,Bachelor,Senior,Female,2017-10-24,7305
EMP01024,34.4,44164.12,2.97,93.94,6.0,4.0,Finance,Central,Active,Bachelor,Manager,Male,2018-08-14,8076
EMP01076,46.2,104511.43,9.24,78.26,5.0,5.0,Engineering,East,Active,Bachelor,Senior,Male,2011-07-26,7837
EMP01513,35.6,123285.37,1.3,90.08,8.0,2.0,,West,Terminated,Master,Manager,Male,2021-07-04,9825
EMP01941,25.2,65327.71,2.5,84.65,11.0,4.0,Legal,South,Active,Master,Manager,Male,2023-11-20,6722
EMP01392,42.9,51573.11,5.14,77.97,4.0,4.0,Engineering,South,Active,Bachelor,Manager,Female,2012-04-06,5991
EMP01896,44.5,129562.46,8.52,75.31,,4.0,Marketing,East,Active,Associate,Junior,Female,2017-12-12,1593
EMP01433,35.3,86410.45,4.83,59.56,6.0,4.0,Sales,South,Active,Bachelor,Senior,Male,2014-12-22,4398
EMP01069,41.6,99632.55,,75.15,4.0,2.0,Engineering,West,Pending,Bachelor,Junior,Female,2022-12-08,9855
EMP01999,32.3,102608.88,5.27,63.34,6.0,4.0,Engineering,East,Inactive,Bachelor,Junior,Male,2021-10-19,4378
EMP01168,57.0,79104.64,0.64,94.01,9.0,2.0,Operations,Central,Terminated,Bachelor,Senior,Female,2022-07-25,6126
EMP01905,39.9,130440.59,3.45,57.31,6.0,3.0,Finance,East,Inactive,PhD,Manager,Prefer not to say,2007-09-23,7721
EMP01731,40.0,192836.18,0.61,72.57,4.0,4.0,Finance,West,Pending,Bachelor,Senior,Female,2008-06-26,6288
EMP01555,41.4,,8.41,66.63,9.0,1.0,Legal,South,Active,Bachelor,Senior,Female,2013-05-01,7176
EMP01367,40.2,90114.54,0.64,60.83,6.0,1.0,Engineering,West,Active,Bachelor,Mid,Female,,9274
EMP01346,40.3,79415.99,0.41,77.23,10.0,4.0,Operations,East,Active,PhD,Lead,Female,2014-09-27,8704
EMP01585,39.8,117747.67,1.88,45.89,8.0,3.0,Marketing,North,Pending,High School,Senior,Male,2007-10-26,5377
EMP01536,38.5,85636.14,4.49,82.17,8.0,1.0,,East,Active,Bachelor,Manager,Female,2008-08-11,3827
EMP01920,39.9,,4.49,79.6,4.0,4.0,Sales,West,Active,Bachelor,Lead,Male,2012-06-21,3886
EMP01212,162.96369161438196,192404.08,17.85,82.77,3.0,5.0,Engineering,East,Active,Master,Senior,Non-binary,2014-09-22,9106
EMP01503,24.0,76814.99,0.63,,9.0,5.0,Product,South,Active,Bachelor,Senior,Male,2019-06-01,5651
EMP01538,34.2,56846.23,2.53,93.29,4.0,3.0,Engineering,Central,Inactive,Bachelor,Senior,Female,2011-08-15,1666
EMP01176,,102569.82,8.79,59.8,6.0,4.0,Engineering,West,Active,Master,Manager,Male,2012-01-03,9545
